"track_id";"track_popularity";"track_album_release_date";"playlist_name";"playlist_genre";"playlist_subgenre";"danceability";"energy";"key";"loudness";"mode";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration_ms";"duration_seconds";"duration_minutes";"popularity_category";"release_date_age";"danceability_cat";"track_name";"track_artist";"row_num";"energy_category";"acoustic_category";"liveness_category"
"71cUqXJ3h1r0Ees6YdENLU";61;"2014-05-13";"Ultimate Indie Presents... Best Indie Tracks of the 2010s";"pop";"dance pop";0.457;0.455;0;-8.112;1;0.188;0.348;0.00122;0.142;0.163;100.049;269693;270;4.5;"Alright!";"old";"semi-danceable";"Coffee";"Sylvan Esso";1;"slow";"semi confident";"slightly confident"
"71jGGLe5VtEHjIk5dU2W3S";65;"2014-03-18";"Ultimate Indie Presents... Best Indie Tracks of the 2010s";"pop";"dance pop";0.464;0.815;10;-6.371;1;0.0368;0.00871;0.201;0.162;0.467;161.845;298920;299;4.983333333;"Alright!";"old";"semi-danceable";"Red Eyes";"The War On Drugs";1;"medium fast";"not confident";"slightly confident"
"71jxHnEfeDyolLb6Kr2DdS";29;"2020-01-29";"Dance Pop: Japan";"pop";"dance pop";0.695;0.88;5;-2.965;1;0.158;0.194;0.0;0.0898;0.786;127.075;224882;225;3.75;"Meh";"young";"semi-danceable";"???";"E-girls";1;"medium fast";"slightly confident";"not confident"
"71SvEDmsOwIWw1IozsZoMA";71;"1980-01-01";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.529;0.932;7;-7.501;1;0.0488;0.00251;0.00109;0.136;0.571;138.158;201693;202;3.366666666;"Alright!";"old";"semi-danceable";"Any Way You Want It";"Journey";1;"fast";"not confident";"slightly confident"
"71UYuIZf0TeXAjyy72COVr";57;"2019-09-20";"Pop / Dance";"pop";"dance pop";0.72;0.817;11;-4.344;1;0.109;0.263;0.0;0.103;0.703;100.02;184500;185;3.083333333;"Alright!";"young";"highly_danceable";"Tear Me Down (feat. Philip Rustad)";"Davai";1;"medium fast";"semi confident";"slightly confident"
"71vsEyBd4X1D5BUmLdFSVH";66;"2014-01-01";"post teen pop";"pop";"post-teen pop";0.743;0.72;11;-3.753;1;0.124;0.192;0.000386;0.109;0.519;163.99;209423;209;3.483333333;"Alright!";"old";"highly_danceable";"Black Widow";"Iggy Azalea";1;"medium slow";"slightly confident";"slightly confident"
"71Y7iZlkbQU9dyflFPJDCO";47;"2019-10-11";"a taste of the mainstream";"pop";"post-teen pop";0.715;0.52;6;-8.321;1;0.0413;0.207;0.0;0.209;0.306;104.066;188221;188;3.133333333;"Meh";"young";"highly_danceable";"FUCK IT UP";"Hearts & Colors";1;"slow";"semi confident";"confident"
"721s1WVdSDXkTIo1WYR8jW";44;"2019-11-22";"Pop / Dance";"pop";"dance pop";0.677;0.564;10;-10.319;1;0.0507;0.486;3.85e-05;0.103;0.498;96.008;195000;195;3.25;"Meh";"young";"semi-danceable";"Once and for All";"Moe Aly";1;"slow";"confident";"slightly confident"
"72ahyckBJfTigJCFCviVN7";70;"1979-05-31";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.638;0.867;2;-6.469;1;0.0331;0.144;0.000733;0.0846;0.805;115.692;243373;243;4.05;"Alright!";"old";"semi-danceable";"Don't Bring Me Down";"Electric Light Orchestra";1;"medium fast";"slightly confident";"not confident"
"72b0ANL1ZiV71OiZRs0Lny";21;"2018-07-13";"Electropop 2019";"pop";"electropop";0.494;0.637;5;-6.381;1;0.0333;0.669;0.0;0.0882;0.1;147.924;274693;275;4.583333333;"Trash";"young";"semi-danceable";"You Say";"Lauren Daigle";1;"medium slow";"confident";"not confident"
"72Bz4ciRZPBcVSw0nrZDHi";74;"2015-05-04";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.712;0.564;8;-6.527;1;0.047;0.0266;0.0;0.0874;0.411;95.95;207747;208;3.466666666;"Alright!";"old";"highly_danceable";"Do It Again";"Pia Mia";1;"slow";"not confident";"not confident"
"72C7aUQECOhNtnD0AC36ua";77;"2012-11-09";"post teen pop";"pop";"post-teen pop";0.512;0.754;0;-6.031;1;0.055;0.135;0.0;0.0881;0.336;147.89;201693;202;3.366666666;"Banger";"old";"semi-danceable";"They Don't Know About Us";"One Direction";1;"medium fast";"slightly confident";"not confident"
"72gv4zhNvRVdQA0eOenCal";73;"2018-11-30";"Post Teen Pop";"pop";"post-teen pop";0.715;0.605;0;-5.128;0;0.0428;0.239;1.41e-05;0.189;0.454;122.956;212733;213;3.55;"Alright!";"young";"highly_danceable";"Symphony (feat. Zara Larsson)";"Clean Bandit";1;"medium slow";"semi confident";"slightly confident"
"72lAIcldZMBgaeF6XwjAnC";3;"1999-01-01";"90s Dance Hits";"pop";"dance pop";0.674;0.772;8;-9.69;0;0.0659;0.00352;0.8;0.256;0.762;136.969;218493;218;3.633333333;"Trash";"old";"semi-danceable";"Better Off Alone - Hitradio Mix";"Alice Deejay";1;"medium fast";"not confident";"semi confident"
"72MNORxPoYqbnaEKJArZod";41;"2019-08-30";"Pop / Dance";"pop";"dance pop";0.772;0.633;11;-6.231;1;0.0358;0.285;0.0;0.297;0.63;98.091;153673;154;2.566666666;"Meh";"young";"highly_danceable";"Cut to the Chase";"Roman M�ller";1;"medium slow";"semi confident";"semi confident"
"72Q0FQQo32KJloivv5xge2";18;"2017-04-27";"Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s";"pop";"dance pop";0.599;0.667;7;-4.267;1;0.0367;0.0533;0.0;0.134;0.817;80.984;288877;289;4.816666666;"Trash";"young";"semi-danceable";"I'm the One";"DJ Khaled";1;"medium slow";"not confident";"slightly confident"
"732x2Fy6jbt7qC70Zg463q";50;"2017-06-09";"Post Teen Pop";"pop";"post-teen pop";0.59;0.565;9;-7.231;1;0.0484;0.348;0.0;0.109;0.0519;131.76;228653;229;3.816666666;"Meh";"young";"semi-danceable";"Save As Draft";"Katy Perry";1;"slow";"semi confident";"slightly confident"
"73CwTBSXNt4ORdXYD5dbUJ";0;"2018-09-05";"Electropop 2019";"pop";"electropop";0.419;0.532;5;-8.994;1;0.0643;0.0145;1.04e-05;0.37;0.522;106.712;172687;173;2.883333333;"Trash";"young";"semi-danceable";"DCMO (Don't Count Me Out)";"LU KALA";1;"slow";"not confident";"semi confident"
"73IFtNOdL6gTXhQzvR69b5";1;"2011-01-01";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.476;0.896;9;-5.097;1;0.0543;0.000363;9.83e-05;0.0874;0.45;155.966;199707;200;3.333333333;"Trash";"old";"semi-danceable";"Up All Night";"blink-182";1;"medium fast";"not confident";"not confident"
"73qbBlEAcm2HfnAaSnP1II";56;"2006-01-01";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.469;0.689;9;-7.017;0;0.0475;0.00607;0.00119;0.114;0.531;126.505;221867;222;3.7;"Alright!";"old";"semi-danceable";"Say OK";"Vanessa Hudgens";1;"medium slow";"not confident";"slightly confident"
"73ucpKq91TuejrLHgzDNHK";60;"2015-05-18";"Post Teen Pop";"pop";"post-teen pop";0.579;0.738;10;-5.711;1;0.0542;0.0821;1.52e-06;0.232;0.431;124.023;202907;203;3.383333333;"Alright!";"old";"semi-danceable";"Poison";"Rita Ora";1;"medium slow";"not confident";"confident"
"73ZZzbMmdKcraxMjqXZLxr";40;"2019-11-15";"Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s";"pop";"dance pop";0.71;0.636;10;-4.161;0;0.0397;0.0278;0.0;0.126;0.505;125.865;182426;182;3.033333333;"Meh";"young";"highly_danceable";"Nothing";"Paul Butcher";1;"medium slow";"not confident";"slightly confident"
"744ZuzjXQmoJmOdk2I1ym9";52;"2015-01-01";"Post teen pop";"pop";"post-teen pop";0.688;0.774;0;-4.444;1;0.086;0.361;0.0;0.196;0.803;109.974;156693;157;2.616666666;"Alright!";"old";"semi-danceable";"Keep It Undercover - Theme Song From ""K.C. Undercover""""""";"Zendaya";1;"medium fast";"semi confident";"slightly confident"
"745LUoE5rQZ51Tz4WnBoNp";60;"2019-05-03";"Pop Dance Hits";"pop";"dance pop";0.707;0.856;0;-3.861;0;0.205;0.142;0.0;0.124;0.51;126.914;179552;180;3.0;"Alright!";"young";"highly_danceable";"Try Again (feat. A7S)";"Tungevaag & Raaban";1;"medium fast";"slightly confident";"slightly confident"
"74P2i9IIx0nkki1GVQqx3R";32;"2020-01-15";"Dance Pop: Japan";"pop";"dance pop";0.649;0.856;8;-2.745;1;0.181;0.127;0.0;0.0702;0.892;171.884;199440;199;3.316666666;"Meh";"young";"semi-danceable";"Amazing!";"Sakurako Ohara";1;"medium fast";"slightly confident";"not confident"
"74tQaH4CxM5Rs9BzerEbHr";67;"2010-01-01";"post teen pop";"pop";"post-teen pop";0.513;0.496;11;-6.049;1;0.0511;0.46;0.0;0.106;0.676;113.072;186893;187;3.116666666;"Alright!";"old";"semi-danceable";"Introducing Me - From ""Camp Rock 2: The Final Jam""""""";"Nick Jonas";1;"slow";"confident";"slightly confident"
"74Zp9QiDrFZpBV949AMbUs";3;"1997-01-01";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.396;0.968;0;-5.069;1;0.101;0.00171;0.0;0.162;0.404;109.096;165373;165;2.75;"Trash";"old";"couch-worthy";"Dammit";"blink-182";1;"fast";"not confident";"slightly confident"
"75a5fcQSduYyC93gXtgGhk";55;"2013-01-01";"post teen pop";"pop";"post-teen pop";0.735;0.874;2;-5.28;1;0.035;0.229;0.0;0.69;0.715;126.053;198640;199;3.316666666;"Alright!";"old";"highly_danceable";"Like Me";"Maia Mitchell";1;"medium fast";"semi confident";"confident"
"75FpbthrwQmzHlBJLuGdC7";60;"2019-07-19";"Pop Remix";"pop";"dance pop";0.718;0.93;7;-3.778;1;0.102;0.0287;9.43e-06;0.204;0.277;121.956;169093;169;2.816666666;"Alright!";"young";"highly_danceable";"Call You Mine - Keanu Silva Remix";"The Chainsmokers";1;"fast";"not confident";"confident"
"75V4H4EmBmzUVjjcPorCzC";19;"2019-03-29";"Pop Dance Hits";"pop";"dance pop";0.795;0.629;8;-6.889;1;0.307;0.0531;0.0;0.773;0.573;109.897;174545;175;2.916666666;"Trash";"young";"highly_danceable";"Give In To You";"Matt Strike";1;"medium slow";"not confident";"confident"
"75VUdLOrm9c5H1FB7dIldu";1;"2017-03-17";"Someone You Loved Lewis Capaldi (Pop Music Mix)";"pop";"post-teen pop";0.519;0.954;2;-4.381;1;0.402;0.0571;0.0;0.428;0.18;119.394;224027;224;3.733333333;"Trash";"young";"semi-danceable";"Relentless";"Fayn";1;"fast";"not confident";"confident"
"75ylrnob5O80WTKi9ugZ1Z";72;"2019-10-11";"a taste of the mainstream";"pop";"post-teen pop";0.72;0.658;2;-7.414;1;0.0446;0.0329;0.0302;0.123;0.134;98.001;171898;172;2.866666666;"Alright!";"young";"highly_danceable";"Problems";"A R I Z O N A";1;"medium slow";"not confident";"slightly confident"
"762UXiwEHYY97VL45sAUPR";66;"2017-06-09";"Dance Pop";"pop";"dance pop";0.551;0.651;8;-5.828;0;0.0594;0.225;0.0;0.224;0.562;144.875;194907;195;3.25;"Alright!";"young";"semi-danceable";"2U";"David Guetta";1;"medium slow";"semi confident";"confident"
"76bvw5EDyhm1b3dfsOToYG";69;"2019-08-29";"post-teen alternative, indie, pop (large variety)";"pop";"post-teen pop";0.753;0.566;9;-8.21;0;0.298;0.193;6.31e-05;0.14;0.154;135.039;204521;205;3.416666666;"Alright!";"young";"highly_danceable";"The Kids Are Coming";"Tones and I";1;"slow";"slightly confident";"slightly confident"
"76cy1WJvNGJTj78UqeA5zr";82;"2017-06-02";"Electropop - Pop";"pop";"electropop";0.836;0.544;7;-5.975;1;0.0943;0.0403;0.0;0.0824;0.51;97.028;217947;218;3.633333333;"Banger";"young";"highly_danceable";"IDGAF";"Dua Lipa";1;"slow";"not confident";"not confident"
"76hfruVvmfQbw0eYn1nmeC";80;"2016-11-18";"ElectroPop 2020";"pop";"electropop";0.774;0.753;4;-5.445;0;0.0517;0.153;0.0;0.0371;0.896;119.002;219147;219;3.65;"Banger";"young";"highly_danceable";"Cake By The Ocean";"DNCE";1;"medium fast";"slightly confident";"not confident"
"76P07ei8drjrenqtvDbefy";0;"2016-05-06";"BALLARE - رقص";"pop";"post-teen pop";0.905;0.617;2;-8.039;1;0.0596;0.00287;0.00044;0.0484;0.572;134.972;267187;267;4.45;"Trash";"young";"highly_danceable";"Hotline Bling";"Drake";1;"medium slow";"not confident";"not confident"
"76WNl0hDHHxTUhfLrEIBSm";6;"2018-11-23";"Dance Pop Hits";"pop";"dance pop";0.638;0.656;5;-5.299;1;0.0611;0.143;5.76e-05;0.094;0.271;103.081;181960;182;3.033333333;"Trash";"young";"semi-danceable";"Lonely Together (feat. Rita Ora)";"Avicii";1;"medium slow";"slightly confident";"not confident"
"7723JnKU2R15Iv4T7OJrly";70;"2010-02-01";"BALLARE - رقص";"pop";"post-teen pop";0.906;0.63;0;-8.071;1;0.0575;0.000547;0.616;0.0994;0.342;122.458;239253;239;3.983333333;"Alright!";"old";"highly_danceable";"Funky Town";"Lipps Inc.";1;"medium slow";"not confident";"not confident"
"77AerlmvC399D6kF731DTQ";14;"2011-09-26";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.529;0.955;6;-4.048;1;0.0829;5.65e-05;0.0;0.318;0.578;108.855;203733;204;3.4;"Trash";"old";"semi-danceable";"Night Feelings";"Man Overboard";1;"fast";"not confident";"semi confident"
"77BIrjVC4G4YRXUlc51Awl";19;"2020-01-06";"Electro Pop | Electropop";"pop";"electropop";0.301;0.906;4;-4.854;1;0.0757;0.347;0.663;0.597;0.361;150.109;184756;185;3.083333333;"Trash";"young";"couch-worthy";"City Vocabulary";"Hause Plants";1;"fast";"semi confident";"confident"
"77ePeF9L2QKvKrSsWpJXBF";54;"2011-08-02";"post teen pop";"pop";"post-teen pop";0.732;0.945;10;-4.056;0;0.137;0.0351;0.0;0.28;0.636;127.949;222058;222;3.7;"Alright!";"old";"highly_danceable";"Suave (Kiss Me) (feat. Mohombi & Pitbull)";"Nayer";1;"fast";"not confident";"semi confident"
"77GqDUCd6ciLsbkBRMYsM8";46;"2019-12-21";"TUNES DANCE AND POP";"pop";"dance pop";0.686;0.629;4;-6.485;0;0.0423;0.209;0.0;0.121;0.484;119.952;237400;237;3.95;"Meh";"young";"semi-danceable";"The Victory - Reloaded";"Deborah Dworshipper";1;"medium slow";"semi confident";"slightly confident"
"77j9HOrxUpWcjwra9jgvio";51;"1998-01-01";"90s Dance Hits";"pop";"dance pop";0.785;0.905;8;-7.929;1;0.0449;0.00803;0.859;0.046;0.969;136.018;224227;224;3.733333333;"Alright!";"old";"highly_danceable";"We like to Party! (Six Flags)";"Vengaboys";1;"fast";"not confident";"not confident"
"77o1HdXHm1hLd7Ebe9ygd0";66;"2019-11-01";"a taste of the mainstream";"pop";"post-teen pop";0.778;0.738;2;-2.164;1;0.218;0.0103;0.0;0.55;0.626;162.132;201102;201;3.35;"Alright!";"young";"highly_danceable";"THAT BITCH";"Bea Miller";1;"medium slow";"not confident";"confident"
"77OweUKV2752QnHqq9mMOE";63;"2019-11-01";"a taste of the mainstream";"pop";"post-teen pop";0.714;0.634;2;-7.03;0;0.0517;0.289;0.0;0.0785;0.356;95.093;157533;158;2.633333333;"Alright!";"young";"highly_danceable";"So Good";"Dove Cameron";1;"medium slow";"semi confident";"not confident"
"781V2Y5LPtcpgONEOadadE";58;"2012-04-20";"Ultimate Indie Presents... Best Indie Tracks of the 2010s";"pop";"dance pop";0.57;0.993;7;-3.757;1;0.337;0.00628;0.00796;0.0876;0.405;87.0;171867;172;2.866666666;"Alright!";"old";"semi-danceable";"Get Got";"Death Grips";1;"fast";"not confident";"not confident"
"7842zYQFXX4Usx3HkSq4Sm";12;"2019-12-27";"Electro Pop | Electropop";"pop";"electropop";0.538;0.63;5;-10.699;0;0.0307;0.175;0.00174;0.0559;0.57;80.984;269152;269;4.483333333;"Trash";"young";"semi-danceable";"Lone Wolf";"Nathaniel Stewart";1;"medium slow";"slightly confident";"not confident"
"78lgmZwycJ3nzsdgmPPGNx";77;"1970-01-01";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.564;0.932;11;-10.068;1;0.0554;0.013;0.169;0.349;0.619;112.937;146250;146;2.433333333;"Banger";"old";"semi-danceable";"Immigrant Song - Remaster";"Led Zeppelin";1;"fast";"not confident";"semi confident"
"78QR3Wp35dqAhFEc2qAGjE";84;"2018-10-05";"Someone You Loved Lewis Capaldi (Pop Music Mix)";"pop";"post-teen pop";0.897;0.662;1;-6.903;0;0.292;0.0852;0.0;0.534;0.389;112.511;145543;146;2.433333333;"Banger";"young";"highly_danceable";"Drip Too Hard (Lil Baby & Gunna)";"Lil Baby";1;"medium slow";"not confident";"confident"
"78yJRJeR6frnaW4C2UdrQF";37;"2019-09-13";"a taste of the mainstream";"pop";"post-teen pop";0.766;0.522;5;-8.397;1;0.141;0.379;0.0;0.107;0.526;89.98;186667;187;3.116666666;"Meh";"young";"highly_danceable";"Fuckboy";"Dillistone";1;"slow";"semi confident";"slightly confident"
"7979U8R0HwkgpuRjcDpch2";35;"2019-07-26";"Pop / Dance";"pop";"dance pop";0.69;0.616;0;-7.756;1;0.0303;0.417;0.0;0.228;0.333;103.018;212655;213;3.55;"Meh";"young";"semi-danceable";"Here I Am (feat. Michael Shynes)";"Le P";1;"medium slow";"confident";"confident"
"79cuOz3SPQTuFrp8WgftAu";25;"2017-04-20";"Electropop Hits  2017-2020";"pop";"electropop";0.857;0.8;2;-4.035;1;0.0583;0.381;0.0;0.0913;0.966;121.996;199440;199;3.316666666;"Trash";"young";"highly_danceable";"There's Nothing Holdin' Me Back";"Shawn Mendes";1;"medium fast";"semi confident";"not confident"
"79GsUxLyzxgnN4I1E11dtO";52;"2018-02-22";"This Is Janelle Monáe";"pop";"electropop";0.859;0.413;1;-7.399;1;0.182;0.132;0.0;0.334;0.697;115.035;194230;194;3.233333333;"Alright!";"young";"highly_danceable";"Make Me Feel";"Janelle Mon�e";1;"slow";"slightly confident";"semi confident"
"79T9m6YkRCgP0955CE4UCd";55;"2016-09-23";"Dance Pop Tunes";"pop";"dance pop";0.711;0.714;7;-4.714;0;0.0374;0.183;0.0287;0.122;0.389;104.912;188849;189;3.15;"Alright!";"young";"highly_danceable";"No Diggity";"Campsite Dream";1;"medium slow";"slightly confident";"slightly confident"
"79Vz5MNH7Qe4F7hPKT8tPz";75;"2019-12-13";"Dance Room";"pop";"dance pop";0.744;0.725;11;-6.055;1;0.0303;0.018;9.29e-06;0.212;0.904;118.034;167859;168;2.8;"Alright!";"young";"highly_danceable";"BLUE";"Ti�sto";1;"medium slow";"not confident";"confident"
"79xbVOzorykiNjTB6VV6zx";0;"2008-08-04";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.577;0.885;2;-3.226;1;0.0589;0.0248;0.0;0.388;0.555;123.013;199987;200;3.333333333;"Trash";"old";"semi-danceable";"Poppin' Champagne";"All Time Low";1;"medium fast";"not confident";"semi confident"
"79zGYOcAe2VmJsyQiJX31a";57;"2019-08-09";"Pop Remix";"pop";"dance pop";0.64;0.838;6;-4.203;1;0.0416;0.0588;1.99e-05;0.0424;0.587;124.081;193861;194;3.233333333;"Alright!";"young";"semi-danceable";"Gone - The Wild Remix";"Charli XCX";1;"medium fast";"not confident";"not confident"
"7a4aFs6bW7TUySQviVERSI";61;"2019-03-29";"Dance Pop";"pop";"dance pop";0.735;0.787;6;-6.166;0;0.061;0.0419;0.0;0.136;0.469;124.004;196640;197;3.283333333;"Alright!";"young";"highly_danceable";"Walk Away";"Alle Farben";1;"medium fast";"not confident";"slightly confident"
"7AasLZ4TYgh7dbJXZxcZVE";60;"2019-09-05";"Pop Remix";"pop";"dance pop";0.742;0.864;0;-5.06;1;0.0976;0.00141;0.00467;0.241;0.727;125.032;169935;170;2.833333333;"Alright!";"young";"highly_danceable";"Torn - KREAM Remix";"Ava Max";1;"medium fast";"not confident";"confident"
"7ACCDmXvdV7alpC7Cb0ush";25;"2019-11-15";"Electro Pop | Electropop";"pop";"electropop";0.682;0.753;9;-6.725;0;0.0287;5.81e-05;1.7e-06;0.194;0.929;120.038;197293;197;3.283333333;"Trash";"young";"semi-danceable";"Vermin";"dolorifics";1;"medium fast";"not confident";"slightly confident"
"7aiClxsDWFRQ0Kzk5KI5ku";94;"2019-08-23";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.778;0.559;6;-7.109;0;0.0776;0.128;0.0;0.399;0.678;129.989;185093;185;3.083333333;"Banger";"young";"highly_danceable";"hot girl bummer";"blackbear";1;"slow";"slightly confident";"semi confident"
"7aQeWViSfRWSEwtJD86Eq0";69;"2019-04-12";"Dance Pop Tunes";"pop";"dance pop";0.688;0.729;4;-6.56;0;0.0573;0.437;0.00369;0.0928;0.469;110.055;251029;251;4.183333333;"Alright!";"young";"semi-danceable";"Late Night Feelings (feat. Lykke Li)";"Mark Ronson";1;"medium slow";"confident";"not confident"
"7AQxzmkhwBJwgSYr0qQTVf";34;"2019-02-15";"Christian Dance Party";"pop";"dance pop";0.638;0.875;0;-4.366;1;0.15;0.469;0.0;0.319;0.572;109.839;214038;214;3.566666666;"Meh";"young";"semi-danceable";"Electric";"Influence Music";1;"medium fast";"confident";"semi confident"
"7auKfEOsSVCeYHn2pOu6uY";16;"2019-12-14";"Dance Pop: Japan";"pop";"dance pop";0.62;0.775;7;-4.677;1;0.0271;0.0634;0.0501;0.0676;0.427;107.992;208333;208;3.466666666;"Trash";"young";"semi-danceable";"Where Would You Go?";"SkyLogic";1;"medium fast";"not confident";"not confident"
"7azo4rpSUh8nXgtonC6Pkq";68;"2017-09-27";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.764;0.887;11;-3.725;1;0.0738;0.0816;0.000108;0.847;0.721;118.421;358053;358;5.966666666;"Alright!";"young";"highly_danceable";"Thriller";"Michael Jackson";1;"medium fast";"not confident";"confident"
"7b4vbqgzMhbFa0wdjfftQJ";66;"2018-07-13";"Dance Pop Tunes";"pop";"dance pop";0.717;0.752;0;-6.933;1;0.065;0.251;0.000468;0.0802;0.14;123.97;281267;281;4.683333333;"Alright!";"young";"highly_danceable";"One Kiss (with Dua Lipa) - Oliver Heldens Remix";"Calvin Harris";1;"medium fast";"semi confident";"not confident"
"7b8YOVV5quZcSKEijDgyWB";68;"2018-06-15";"K-Party Dance Mix";"pop";"dance pop";0.671;0.859;4;-3.922;0;0.0833;0.0323;0.0;0.267;0.389;139.931;209355;209;3.483333333;"Alright!";"young";"semi-danceable";"DDU-DU DDU-DU";"BLACKPINK";1;"medium fast";"not confident";"semi confident"
"7bF6tCO3gFb8INrEDcjNT5";68;"2019-06-14";"Pop Remix";"pop";"dance pop";0.594;0.935;8;-3.562;1;0.0565;0.0249;3.97e-06;0.637;0.366;127.015;193187;193;3.216666666;"Alright!";"young";"semi-danceable";"Tough Love - Ti�sto Remix / Radio Edit";"Avicii";1;"fast";"not confident";"confident"
"7Bh4dzYrbYtXbbuvK8M8yE";21;"2020-01-15";"Dance Pop: Japan";"pop";"dance pop";0.716;0.463;9;-7.563;1;0.0337;0.693;0.000296;0.121;0.342;92.023;232832;233;3.883333333;"Trash";"young";"highly_danceable";"New Shoes - feat.Shun Murakami";"phai";1;"slow";"confident";"slightly confident"
"7BKLCZ1jbUBVqRi2FVlTVw";85;"2016-07-29";"Dance Pop";"pop";"dance pop";0.748;0.524;8;-5.599;1;0.0338;0.414;0.0;0.111;0.661;95.01;244960;245;4.083333333;"Banger";"young";"highly_danceable";"Closer (feat. Halsey)";"The Chainsmokers";1;"slow";"confident";"slightly confident"
"7BlBVFwvbWvcwNcUarQmjk";88;"2019-08-15";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.78;0.759;1;-3.292;1;0.225;0.462;0.000868;0.143;0.579;91.952;201040;201;3.35;"Banger";"young";"highly_danceable";"Yo x Ti, Tu x Mi";"ROSAL�A";1;"medium fast";"confident";"slightly confident"
"7BooBD8k8ABLTFLzgxcT5G";71;"2019-08-29";"post-teen alternative, indie, pop (large variety)";"pop";"post-teen pop";0.799;0.538;2;-4.775;1;0.0622;0.642;1.23e-06;0.107;0.582;92.452;192346;192;3.2;"Alright!";"young";"highly_danceable";"Johnny Run Away";"Tones and I";1;"slow";"confident";"slightly confident"
"7boPPE857KEqCIHNwFkDop";16;"2018-05-10";"ElectroPop 2020";"pop";"electropop";0.365;0.692;3;-4.586;0;0.0671;0.192;1.51e-06;0.0862;0.372;89.998;203400;203;3.383333333;"Trash";"young";"couch-worthy";"Audio";"Sia";1;"medium slow";"slightly confident";"not confident"
"7BqBn9nzAq8spo5e7cZ0dJ";80;"2010-10-05";"Post-teen pop";"pop";"post-teen pop";0.637;0.843;5;-5.413;1;0.0432;0.0151;0.0;0.0876;0.434;109.012;220733;221;3.683333333;"Banger";"old";"semi-danceable";"Just the Way You Are";"Bruno Mars";1;"medium fast";"not confident";"not confident"
"7bre6yd84LZ6MFoTppmHja";7;"2012-08-03";"BALLARE - رقص";"pop";"post-teen pop";0.656;0.446;1;-5.897;1;0.265;0.00695;0.000419;0.088;0.203;74.543;247800;248;4.133333333;"Trash";"old";"semi-danceable";"Swimming Pools (Drank)";"Kendrick Lamar";1;"slow";"not confident";"not confident"
"7BrsBU0BAytRDvROM4yCbn";11;"2017-06-23";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.601;0.809;0;-4.814;1;0.0441;0.00763;0.0757;0.145;0.249;167.96;187147;187;3.116666666;"Trash";"young";"semi-danceable";"Thunder";"Imagine Dragons";1;"medium fast";"not confident";"slightly confident"
"7bsqRe39lKOYX45FZpzP9o";74;"2019-11-05";"Todo Éxitos";"pop";"dance pop";0.741;0.94;1;-2.068;1;0.101;0.169;0.0;0.0542;0.702;93.994;181433;181;3.016666666;"Alright!";"young";"highly_danceable";"Fuera De Mi Mente";"L�rica";1;"fast";"slightly confident";"not confident"
"7BuSE9uTIw931wtZYzvZcQ";80;"2019-06-21";"Todo Éxitos";"pop";"dance pop";0.756;0.851;2;-3.33;1;0.0674;0.0336;0.0;0.126;0.934;75.014;200693;201;3.35;"Banger";"young";"highly_danceable";"Runaway";"Sebastian Yatra";1;"medium fast";"not confident";"slightly confident"
"7BZSIG9TyowrVzSdZJpmeI";49;"2017-06-09";"Post Teen Pop";"pop";"post-teen pop";0.58;0.48;2;-8.075;1;0.0321;0.223;0.0;0.113;0.262;123.801;234280;234;3.9;"Meh";"young";"semi-danceable";"Miss You More";"Katy Perry";1;"slow";"semi confident";"slightly confident"
"7C1trmcQQ5n5RNy4l6ziCv";63;"2020-01-10";"Dance Pop Tunes";"pop";"dance pop";0.682;0.7;6;-5.591;1;0.0397;0.406;0.0;0.174;0.637;120.03;186878;187;3.116666666;"Alright!";"young";"semi-danceable";"Some Say - Felix Jaehn Remix";"Nea";1;"medium slow";"confident";"slightly confident"
"7C3rfIBnbBOyRl9J9V5dne";0;"2008-01-01";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.308;0.937;7;-2.903;1;0.0593;0.00265;0.153;0.114;0.379;172.043;217027;217;3.616666666;"Trash";"old";"couch-worthy";"Jealous Minds Think Alike";"You Me At Six";1;"fast";"not confident";"slightly confident"
"7C7yqFTM0ncyJ04GIKrxdV";57;"2012-01-01";"Dance Pop";"pop";"dance pop";0.702;0.781;0;-4.081;1;0.03;0.433;0.0;0.135;0.382;102.997;286322;286;4.766666666;"Alright!";"old";"highly_danceable";"Anything Could Happen";"Ellie Goulding";1;"medium fast";"confident";"slightly confident"
